alpha beta mean_E_X mean_E_Y mean_E_max_X mean_E_max_Y time E_std_row
-0.25 3.0 -0.009092055017980933 -0.0052553294034775625 0.6942222222222222 0.805037037037037 876.4768110590967 2
-0.25 3.5 0.08939873206539874 0.0857654691728766 0.9318518518518519 0.28918518518518516 1552.2172469511506 2
-0.25 4.0 0.8918414711007303 0.9024814444073703 10.0 10.0 3011.7514214885186 2
-0.25 4.5 0.9274907500092685 -0.9304596448300152 10.0 -10.0 5181.962033171666 2
-0.25 5.0 0.9442458755051347 0.9620082304526749 10.0 10.0 8801.74400108564 2
-0.25 5.5 -0.9016147999851704 0.9397068179290402 nan nan 14525.794460491914 2
-0.25 6.0 -0.972267971675379 -0.9152758684610537 -10.0 nan 24493.72064892218 2
-0.25 6.5 0.9288847365884402 -0.8400266933600268 10.0 -10.0 37492.19830178104 2
-0.25 7.0 -0.31593044896748596 -0.9866883179475772 -10.0 -9.999999999999998 44914.97153429628 2
-0.25 7.5 0.9750654358061764 0.1881428094761428 10.0 10.0 82317.78438840144 2
-0.25 8.0 -0.9815507359211062 -0.9740160901642382 -9.999999999999998 -10.0 187418.41981145108 2
-1.125 1.0 1.690579468356508e-05 0.005016868720572419 0.05904761904761905 0.06040211640211636 131.40979649770463 2
-1.125 1.5 -0.002768101434768106 0.004959329700070439 0.06705314009661834 0.06247111111111114 173.8885034520465 2
-1.125 2.0 -0.0008669410150891657 0.006147480814147479 0.07298765432098768 0.07884175084175084 234.01282311220064 2
-1.125 2.5 -0.0010134579023467912 0.0009802394987580157 0.1467764060356653 0.1355610425240055 325.97784726313995 2
-1.125 3.0 -2.1058095132169358e-05 0.007470285099914731 0.7324444444444445 0.7492148148148149 512.8069453603063 2
-1.125 3.5 0.003768805842879916 0.007143439736032328 0.913283950617284 0.9167901234567902 827.3914327838279 2
-1.125 4.0 -0.010564935305676048 -0.008564119675230788 0.9613198653198655 0.9640341880341882 1316.724499957283 2
-1.125 4.5 0.00395803210618025 0.004382159937715491 0.9857185185185185 0.9867936507936508 2147.103727802132 2
-1.125 5.0 -7.919030141253033e-05 0.007870092314536765 0.9966984126984128 0.9952592592592591 3631.480184803707 2
-1.125 5.5 -0.06940955770585398 0.0945452118785452 0.9996049382716049 0.9994074074074073 6948.7499341535295 2
-1.125 6.0 0.976766099432766 0.9981664627590553 9.999999999999998 10.0 13479.482628490814 2
-1.125 6.5 0.9878029140251362 0.9989103177251324 10.0 9.999999999999998 22956.829155595336 2
-1.125 7.0 0.9930229488748007 0.999330293256219 10.0 10.0 38530.67053726297 2
-1.125 7.5 0.9958067697326957 0.9995479924368813 10.0 9.999999999999998 64108.19923259575 2
-1.125 8.0 0.9974973492010529 0.9997117117117117 10.0 10.0 106436.64635776872 2
-1.0 1.0 -0.0014286879472064724 0.0067056686315945515 0.0633744855967078 0.05709401709401708 142.24560522966755 2
-1.0 1.5 -0.000583398213027845 0.004327586846105363 0.06531216931216932 0.06441481481481484 188.19238693354026 2
-1.0 2.0 -0.004708412115819529 0.00676439402365328 0.07101915708812262 0.07591111111111112 253.50623713818334 2
-1.0 2.5 0.0013841990138286405 0.007500537574611648 0.14297942386831278 0.1334637037037037 352.32130775567555 2
-1.0 3.0 -0.002720053386720049 0.012078152226300374 0.7302010582010581 0.731150097465887 556.4819066300649 2
-1.0 3.5 -0.012702776850925001 0.004260556853149445 0.9075978835978835 0.9067407407407408 895.6184158185874 2
-1.0 4.0 -0.00105735364994624 0.00868809550291032 0.9623019943019943 0.9615604938271605 1434.4538167543699 2
-1.0 4.5 0.004666889111333556 -0.014669187706224742 0.9888148148148148 0.9865925925925927 2363.1446931338587 2
-1.0 5.0 -0.009466355244133024 0.0334073332591851 0.995174603174603 0.9964444444444446 4197.0984906774565 2
-1.0 5.5 -0.252797093389686 0.039613242872502126 1.0 nan 8305.481469549437 2
-1.0 6.0 0.9810269528788048 0.9979831683535386 10.0 10.0 15029.707425803548 2
-1.0 6.5 0.9896008601193788 0.9987899010121232 10.0 10.0 25379.565760529196 2
-1.0 7.0 0.9941102584065546 0.9992300448596744 10.0 10.0 42427.56435463393 2
-2.875 1.0 -0.0013901308716123561 0.003017832647462275 0.07345454545454545 0.06374603174603177 34.682349121931395 2
-2.875 1.5 -0.0019222185148111092 0.0028143699254810357 0.08143407407407405 0.07300284900284901 45.9918992366628 2
-2.875 2.0 -0.002360582805027251 0.00044459274088903675 0.08938271604938272 0.08799999999999997 62.22428571334685 2
-2.875 2.5 0.0013408964520075627 0.0021090720349979577 0.28803555555555554 0.2917925925925926 87.6600790240673 2
-2.875 3.0 -0.0026126867608349123 0.002476254031809587 0.685700176366843 0.7010041152263375 137.81357428793203 2
-2.875 3.5 -0.003622288955622288 0.0042842842842842855 0.826725925925926 0.8260217864923748 221.3195069852102 2
-2.875 4.0 -0.004190560931301669 0.0023196529863196537 0.9025185185185186 0.9020479302832244 353.72018942418117 2
-2.875 4.5 -0.0027716605494383273 0.004071923775627477 0.9624575163398693 0.9547654320987653 571.0763792083202 2
-2.875 5.0 -0.0006332258184110018 -0.0006812738664590499 0.9707654320987655 0.9884867724867724 917.5569624384184 2
-2.875 5.5 -0.003226634041448856 0.0005798390983576121 0.9947983539094651 0.9946666666666668 1481.4854109457456 2
-2.875 6.0 -0.007533162792422056 0.0020414488562636645 0.9984444444444445 0.9982880658436214 2447.0403174865182 2
-2.875 6.5 -0.005296852407963525 -0.0023054165276387537 0.999604938271605 nan 4037.155764624317 2
-2.875 7.0 -0.009682274867460058 0.0015580024468913245 0.9998518518518518 1.0 6746.606786889938 2
-2.875 7.5 0.00509457605753901 -0.0052262633003373905 1.0 0.9997037037037036 11794.67822106867 2
-2.875 8.0 -0.002895043191339493 -0.0048863678493308235 nan 1.0 20962.62761090006 2
-2.625 1.0 -0.0026868349831312855 0.003937270603937266 0.06759788359788357 0.07004444444444442 42.93106577233177 2
-2.625 1.5 -0.0029371593816038296 0.0018018018018017999 0.07094179894179893 0.06673777777777777 56.934472802960755 2
-2.625 2.0 -0.0026411596781967194 0.001587661735809881 0.08381362007168454 0.08397037037037036 76.77349950268858 2
-2.625 2.5 -0.002930634338041744 0.0036578801023245465 0.2211489711934156 0.23809339774557162 108.17146835954027 2
-2.625 3.0 -0.0017929040151262365 -0.0016416416416416436 0.7302518518518518 0.7178074074074074 171.95751697171653 2
-2.625 3.5 -2.2244466688913055e-05 -0.00023757090423757142 0.8418689458689458 0.8312592592592593 274.56999049723134 2
-2.625 4.0 -0.0004944203462721983 0.003339339339339339 0.9025925925925926 0.9172674897119342 443.8698593009381 2
-2.625 4.5 -0.0021921180439698953 0.004716716716716718 0.9552364672364673 0.9597530864197531 704.0116753458971 2
-2.625 5.0 -0.002106699291884483 0.0054522670818967145 0.9860148148148149 0.9823838383838382 1139.8637804672258 2
-2.625 5.5 -0.005758350943536129 0.0042042042042042035 0.9942716049382715 0.9912098765432099 1840.9175155330167 2
-2.625 6.0 -0.0055827679531383284 -0.00028977125273421764 0.9985454545454544 0.998222222222222 3001.034406472936 2
-2.625 6.5 -0.010561376191005827 0.00013910206502798205 0.9996444444444444 0.9995555555555555 4985.888337363918 2
-2.625 7.0 0.0011504838171504726 0.003006562117673218 1.0 0.9998024691358024 8544.443491750573 2
-2.625 7.5 -0.0006824602380158067 0.019377303229155072 -10.0 nan 14826.636237829252 2
-2.625 8.0 -0.033284543803062325 0.024121009898787665 1.0 1.0 25959.67088099168 2
-2.375 1.0 -0.0025931116301486723 0.00023697771845919346 0.07007407407407408 0.06101010101010102 52.79841070597027 2
-2.375 1.5 -0.0006516145775405048 0.004177510844177509 0.06635939643347052 0.06921739130434783 69.99617525941912 2
-2.375 2.0 -0.0021624587550513504 0.0006545805064323575 0.0826962962962963 0.08717312661498709 94.4903036867012 2
-2.375 2.5 -0.0016386757127497896 0.0016540985429874323 0.20899913867355724 0.2085030146425495 132.34100219707886 2
-2.375 3.0 -0.004480628776925075 -0.0026957327698068456 0.719111111111111 0.7174141414141414 210.24917741908519 2
-2.375 3.5 0.00023579134690245886 -0.0003484966447929407 0.8551111111111112 0.8444216524216525 335.9216117115665 2
-2.375 4.0 -0.0030285099914729523 -0.00020197975753531247 0.9408987654320989 0.9339528619528619 540.8564657022414 2
-2.375 4.5 0.000704408111815517 0.005295072850628406 0.9796363636363634 0.9704888888888891 869.5982732106294 2
-2.375 5.0 -0.0057975012049086136 -3.3514996477958516e-05 0.9925333333333333 0.99 1390.9068248342282 2
-2.375 5.5 0.0007767767767767708 0.003440774107440771 0.9968148148148148 0.9973333333333333 2237.440791391112 2
-2.375 6.0 0.005225670114558996 0.0007275423571719801 0.999670781893004 0.999111111111111 3681.01451320418 2
-2.375 6.5 0.0014375857338820208 -0.0076672227783338934 0.9996296296296295 1.0 6154.981417567517 2
-2.375 7.0 -0.00442249657064473 0.02066510955399844 1.0 1.0 10507.729610469501 2
-2.375 7.5 -0.006776257739220712 0.04254298743187632 nan 10.0 18633.611942624557 2
-2.375 8.0 -0.15986979572164756 0.01956356356356356 nan 1.0 33761.56041771923 2
-2.125 1.0 -0.004958143328513704 0.004965261557854143 0.06962962962962961 0.059185185185185174 64.38797183128325 2
-2.125 1.5 -0.003654914173432696 0.003503058614169724 0.06488888888888887 0.06476413255360625 85.3543158444106 2
-2.125 2.0 -0.00285945204463723 0.0012103955807659479 0.08331851851851851 0.0833233233233233 115.32075570652272 2
-2.125 2.5 -0.0004451859266674102 0.0025438772105438774 0.21571781305114643 0.2137989417989418 160.9515858192546 2
-2.125 3.0 -0.002935379824268717 0.004063619174730285 0.689939393939394 0.6758730158730158 254.17129065847845 2
-2.125 3.5 -0.0033079004930856772 0.00620857894931969 0.8943030303030303 0.8874612794612795 410.79295111007747 2
-2.125 4.0 -0.007058614169725285 0.0009677825974122245 0.9562074074074074 0.9482666666666667 656.748818186763 2
-2.125 4.5 -0.00447232417602788 0.0006854261669076471 0.9861728395061728 0.9771582491582492 1048.8897471761918 2
-2.125 5.0 -0.0026049753457160867 0.009469321173024875 0.9934814814814814 0.9918518518518519 1677.9346479588194 2
-2.125 5.5 -0.00868157045934824 0.008294813331850365 0.9967407407407407 0.9969876543209876 2728.6707955018555 2
-2.125 6.0 0.0031329106884662398 0.007965595224854474 0.9994920634920634 0.9997037037037036 4461.078543691297 2
-2.125 6.5 -0.004004893782671569 0.002203981759537304 1.0 1.0 7594.288254092761 2
-2.125 7.0 -0.00313469024580136 0.005327104882660434 1.0 1.0 13441.66768576153 2
-2.125 7.5 0.12900811923034142 -0.1105849553256961 1.0 -10.0 24633.069876022735 2
-2.125 8.0 0.06605627850072293 -0.14746272198124052 10.0 nan 43946.68413204806 2
-1.875 1.0 -0.0011682793905016173 0.003054610165721273 0.058740740740740746 0.05674074074074076 77.99459694378197 2
-1.875 1.5 -0.005303377451525603 0.001778667556445332 0.06518518518518517 0.0703768115942029 103.27023684456208 2
-1.875 2.0 -0.0038346494642790938 0.004184629073517958 0.07939842873176206 0.0788068068068068 139.26852847621038 2
-1.875 2.5 -0.0026898009120231363 0.00406717828940051 0.16530930930930934 0.16471111111111109 194.20441854065595 2
-1.875 3.0 -0.0029958847736625527 0.0040351462573684806 0.725761316872428 0.7325037037037038 307.68171336492946 2
-1.875 3.5 -0.0019115411708004286 0.001516479442405366 0.8922875816993465 0.8958617283950617 495.3746865329058 2
-1.875 4.0 -0.004269454639825009 0.0007447447447447436 0.9478518518518517 0.9551322751322752 785.6949440634735 2
-1.875 4.5 -0.00013198383568753899 -5.635264894522841e-06 0.9837037037037037 0.9792592592592594 1261.3358174053938 2
-1.875 5.0 0.0009606643680717726 -0.0007138990842694515 0.9920683760683761 0.9924279835390946 2016.4388390883732 2
-1.875 5.5 0.0018504430356282167 -0.00020613205798391597 0.9979487179487178 0.9975637860082303 3289.2929622996335 2
-1.875 6.0 -0.012016460905349807 0.016562636710784853 0.9986172839506172 0.9996296296296295 5485.924718240963 2
-1.875 6.5 0.006267304341378403 0.00540303266229191 1.0 1.0 9680.721740349794 2
-1.875 7.0 0.03772335298261222 0.0019145070996922666 1.0 1.0 17868.249780036815 2
-1.875 7.5 0.01657568679790909 0.15943914284655025 nan 10.0 33046.436152462426 2
-1.875 8.0 0.9943066028991954 0.9998570422274126 10.0 10.0 56588.876025507256 2
-1.625 1.0 -0.001973825677529389 0.004969413858302742 0.06008888888888888 0.05789629629629629 93.65917677599003 2
-1.625 1.5 -0.003364253142030924 0.001804174544915285 0.06841622574955906 0.06265795206971678 123.89764322433606 2
-1.625 2.0 -0.0013658102546991466 -0.001062692321951582 0.0862010582010582 0.08060444444444442 167.12776666638268 2
-1.625 2.5 -0.0005632298965632315 0.0049421273124976815 0.11973333333333333 0.1356783068783069 231.70094284832174 2
-1.625 3.0 -0.00037222407592777854 0.0035137359581804005 0.7458436213991769 0.7476803118908383 370.7706166827657 2
-1.625 3.5 0.0015876617358098865 0.0016713009305601948 0.8977952069716776 0.8965242165242165 592.2340096581237 2
-1.625 4.0 0.0023932080228376514 0.00812990768546324 0.9557407407407408 0.9630814814814815 946.7010292829448 2
-1.625 4.5 -0.008719534349163977 0.0028825862899936948 0.9808627450980393 0.9828148148148148 1496.1465892283627 2
-1.625 5.0 -0.0071286100915730535 0.0058912245578912215 0.9917037037037036 0.9933827160493826 2408.2340272409247 2
-1.625 5.5 -0.0019370481592703827 0.01208289771252734 0.9977207977207976 0.9982222222222222 4000.1667727738104 2
-1.625 6.0 0.002803099395691984 0.02524628332035738 0.9998518518518518 0.9997629629629629 6932.4635330249275 2
-1.625 6.5 -0.08334586438290141 -0.06217565713862012 1.0 1.0 13002.861613746712 2
-1.625 7.0 0.9864457049642235 0.9995829903978051 10.0 10.0 24915.616300472648 2
-1.625 7.5 0.9927364401438475 0.9997188299410521 10.0 10.0 42251.86173259807 2
-1.625 8.0 0.9957581284988691 0.999806621436251 10.0 10.0 70749.66616791252 2
-1.375 1.0 -0.00047721795869944367 0.0020420420420420395 0.05672427983539095 0.05303703703703704 111.35394529293907 2
-1.375 1.5 -0.0022164386608831107 0.002179661142624107 0.06661022927689594 0.06669488536155203 147.36336515761516 2
-1.375 2.0 6.376747117487492e-05 0.000770251733214694 0.07741798941798943 0.07422814814814814 198.39173000885583 2
-1.375 2.5 -0.003051644236829421 0.0036116116116116127 0.17974603174603176 0.1955657726692209 277.2129412249456 2
-1.375 3.0 -0.0022882141400659916 0.000792199607014423 0.7368191721132897 0.7365769980506823 438.1327748045015 2
-1.375 3.5 7.029251473695737e-05 0.009306788269751235 0.9036740740740742 0.9125596707818929 702.5117733970549 2
-1.375 4.0 -0.0015538501464427412 -0.002157120083046009 0.9631012345679011 0.9631680911680912 1115.4492379787255 2
-1.375 4.5 -0.00896807919030141 0.010398843287732175 0.985679012345679 0.9865319865319866 1782.5555582271395 2
-1.375 5.0 -0.014518518518518516 -0.0033672190709227745 0.9937777777777776 0.9946666666666668 2917.0744810662636 2
-1.375 5.5 -0.012083490898305719 0.025741000259518764 0.9979588477366256 0.9983407407407405 4997.954681083952 2
-1.375 6.0 -0.12027701775849928 0.12448507767026286 nan 10.0 9531.84370341861 2
-3.0 3.0 -0.004055314573833091 -0.0018812886961035115 0.6688592592592593 0.6743111111111111 122.96233234366522 2
-3.0 3.25 -0.0037047417788158544 0.0020770400029659288 0.7380458553791888 0.7432098765432099 155.68377520310608 2
-3.0 3.5 -0.00033426018611204067 0.004314536758981205 0.7915633528265108 0.7796902356902357 196.67030494348782 2
-3.0 3.75 -0.0030830830830830824 0.002843436028621213 0.8301144781144781 0.8534814814814815 250.09799525098137 2
-3.0 4.0 0.0005507729952174418 0.00016223631038445738 0.8697342047930283 0.8625185185185186 313.8203828419831 2
-3.0 4.25 -0.0029205501798094387 0.004484187891595297 0.9300740740740742 0.9312987654320988 403.61138321954326 2
-3.0 4.5 -0.0030391873354836305 0.006450005561116673 0.8996296296296296 0.9087407407407407 496.03514700958243 2
-3.0 4.75 -0.005473621769918069 -0.0009387164942720547 0.9535661375661375 0.9638062678062678 645.0871105950063 2
-3.0 5.0 -0.00536388240091944 0.003583138694249807 0.9472592592592591 0.9578888888888889 816.1065789586639 2
-3.0 5.25 0.0011214177140103038 0.000885922959997034 0.9863111111111109 0.9919730639730638 1060.485536894085 2
-3.0 5.5 -0.006661179698216737 -3.232862492121682e-05 0.9917695473251028 0.9905185185185186 1324.0035272417313 2
-3.0 5.75 -0.004512067623178738 -8.897786675582736e-07 0.9957860082304527 0.9973063973063973 1710.948133405016 2
-3.0 6.0 3.0549067586099825e-05 -0.0011291291291291301 0.9981525054466232 0.99805291005291 2179.9097638241356 2
-3.0 6.25 -0.001900270641011386 0.0002120639157676129 0.9986962962962963 0.9993086419753086 2790.3907093759617 2
-3.0 6.5 -0.006527119712304905 0.007507062618173724 0.9997037037037036 0.9991703703703703 3588.400980297769 2
-3.0 6.75 -0.0016090164238312425 0.001068030993956915 1.0 0.9988148148148149 4618.64109402542 2
-3.0 7.0 -0.0002868053238423683 -0.0011119267415563797 1.0 0.9981481481481482 6041.823307029913 2
-2.75 3.0 -0.003237311385459534 0.0017306195083972866 0.6785608465608466 0.6579259259259259 153.67066148644346 2
-2.75 3.25 -0.0025272680087494916 0.0033055277499721954 0.7938474945533769 0.7864444444444446 195.62205139552748 2
-2.75 3.5 -0.00046120194268342454 -0.00011181551922292923 0.7588543209876543 0.7531851851851852 241.8097745451702 2
-2.75 3.75 -0.003603900196492791 0.002562265969673375 0.8616493827160493 0.8623313840155945 308.74830962730607 2
-2.75 4.0 -0.0036626255885515123 0.004459867274682089 0.9100875420875422 0.8951506172839506 391.8668370235218 2
-2.75 4.25 -0.0022704185667148623 -0.001206836466095723 0.9122507122507121 0.9228262108262109 497.07436513342225 2
-2.75 4.5 -0.003136469803136468 -0.0024762540318095856 0.949195061728395 0.9372510288065844 630.5290586514083 2
-2.75 4.75 -0.005152708263819373 -0.0014648722796870939 0.9796543209876543 0.9728395061728393 805.7887230859538 2
-2.75 5.0 -0.0019726393059726404 0.0009820190560931284 0.9855042735042736 0.9794208754208753 1016.4582718985279 2
-2.75 5.25 -0.005622511400289177 0.003373150928706484 0.9962222222222221 0.9939423868312757 1307.1794260557413 2
-2.75 5.5 -0.00649686723760798 -0.00037459681904126395 0.9933420479302832 0.9964444444444445 1674.0874217550468 2
-2.75 5.75 -0.005295072850628407 0.0031940088236384534 0.9978271604938271 0.9965102880658434 2116.766370159371 2
-2.75 6.0 -0.001781040299558825 0.004988988988988985 0.9991380471380471 0.9966723646723646 2686.998231725005 2
-2.75 6.25 -0.004833574315055806 0.003878545211878542 0.9994074074074073 0.9994074074074073 3480.105313855137 2
-2.75 6.5 -0.0009505802098394744 0.001044303562822073 0.9998024691358025 0.9994920634920634 4461.445286885414 2
-2.75 6.75 -0.008409891372854346 -0.000587550513476446 1.0 0.9994074074074074 5762.610667978561 2
-2.75 7.0 0.007660697734771803 0.0034639083527972297 1.0 1.0 7592.716374250062 2
-2.5 3.0 -0.003281207133058983 0.0050595780966151355 0.7182518518518518 0.7304550264550265 190.6656390248808 2
-2.5 3.25 -0.0036133911689467265 0.0014874133392651918 0.7951275720164608 0.7701988304093569 240.13402703779232 2
-2.5 3.5 -0.0052310087865643454 0.0032094316538760965 0.8696790123456791 0.8630716049382716 305.54396688275233 2
-2.5 3.75 -7.85971156341537e-05 0.0018628999369740102 0.8988849902534114 0.9025868945868945 385.2942908881217 2
-2.5 4.0 -0.0032729025321617945 0.006240017795573351 0.9220246913580249 0.9200658436213991 486.6928822043617 2
-2.5 4.25 -0.006960145330515703 0.0011564156749341906 0.951525925925926 0.9398095238095239 621.2131653775867 2
-2.5 4.5 -0.001877136395654916 0.005845549252956657 0.9709234567901235 0.9703308641975307 786.3824568450361 2
-2.75 3.0 -0.005252363474585697 0.0029484299113928746 0.6757441077441076 0.6520246913580247 151.5904810125501 2
-2.5 3.0 7.029251473695558e-05 0.000709153598042486 0.6117745571658616 0.6195040257648953 185.8561065612255 2
-2.25 3.0 0.001066251436621807 0.0026648871093315524 0.7032 0.7056507936507936 230.337549249976 2
-2.0 3.0 -0.005566158751343939 0.002137544952359767 0.7211043771043772 0.7283607085346216 281.3366104764295 2
-1.75 3.0 -0.002833945056167279 0.00662084306528751 0.7435633528265108 0.7341925925925926 337.16702674637526 2
-1.5 3.0 -0.006536610684758831 0.005946984021058098 0.7398518518518519 0.735317230273752 400.9565812014797 2
-1.25 3.0 0.0006789011233455665 0.008766989211433656 0.7583539094650205 0.746495126705653 476.1748209819196 2
-1.0 3.0 -0.0013189485782078374 0.009584399214028842 0.7503209876543209 0.7553909465020576 559.2144735389664 2
-0.75 3.0 0.0019880621362102836 0.009240944648352057 0.738633744855967 0.7453827160493827 650.9114346990538 2
-0.5 3.0 -0.010117673228784334 0.01721929336744152 0.7682962962962961 0.7622626262626263 763.6029463553575 2
-0.25 3.0 0.022428057687316948 0.012936492047603155 0.8053925925925928 0.8056296296296297 890.5714900976633 2
-2.75 3.5 -0.00021858895932969937 -0.0009855781707633576 0.7915061728395061 0.8018869395711501 242.90116424863496 2
-2.5 3.5 -0.0038631223816409013 0.003879731583435286 0.8508409586056646 0.8575012345679014 304.06680946666944 2
-2.25 3.5 -0.0002168094019945868 0.004911281652022395 0.8701827160493828 0.8749037037037037 375.9931082345262 2
-2.0 3.5 -0.003280613947280616 0.006670077484892298 0.890962962962963 0.8906962962962964 451.7919609040425 2
-1.75 3.5 -0.005636747858970079 0.0025854002150298475 0.8967195767195767 0.8989037037037036 543.0876224572291 2
-1.5 3.5 -0.002022466911355798 0.006012234456678906 0.9015873015873014 0.8988246913580247 646.4307412669353 2
-1.25 3.5 0.0019376413450487495 0.0104575686797909 0.9144171539961015 0.9138005698005698 763.8656926080914 2
-1.0 3.5 -0.012091202313424535 0.006989804619434246 0.9058689458689458 0.924148148148148 900.0371172580647 2
-0.75 3.5 -0.00414488562636711 0.00661253846439032 0.916952380952381 0.9179456790123457 1055.839579413591 2
-0.5 3.5 0.00169206243280317 0.005843769695621544 0.9284444444444444 0.9257566137566136 1259.2133200280578 2
-0.25 3.5 -0.02633477922366813 0.3236549141734327 0.9454814814814816 nan 1609.1244903771997 2
-2.75 4.0 -0.003641864086308529 0.002253809364920477 0.9017989417989419 0.9126255144032922 394.6626827727056 2
-2.5 4.0 -0.00417217217217217 0.004766544322099876 0.8956190476190475 0.9097516339869282 486.61044036438966 2
-2.25 4.0 -0.004328773217662108 -0.004550031512994475 0.9451005291005291 0.9440683760683761 599.4243658171522 2
-2.0 4.0 -0.002894450005561117 0.006695584473362251 0.9506370370370372 0.9506455026455026 722.7479771237255 2
-1.75 4.0 0.004332925518110705 0.0003734104474845185 0.9552323232323232 0.9589135802469134 863.0723812235086 2
-1.5 4.0 0.0017685833982130244 -2.461720980239623e-05 0.9607572016460905 0.9593932980599649 1025.2287557114282 2
-1.25 4.0 -0.004353093834575315 0.015999703407110814 0.9627744107744107 0.9637333333333334 1213.1834807600783 2
-1.0 4.0 0.0014654654654654641 0.009266451636822007 0.9667555555555556 0.9663802469135804 1438.942424780519 2
-0.75 4.0 -0.013298335372409448 0.0003573944314685033 0.9664855967078189 0.9677845117845116 1728.9139775125611 2
-0.5 4.0 0.015278389500611713 0.08337552367181995 0.9768888888888888 0.9762962962962961 2209.4652990029317 2
-0.25 4.0 0.9166034182330479 0.9610312534756978 10.0 10.0 3094.15794089389 2
-2.75 4.5 -0.00431750268787306 -0.002181440699959219 0.9648395061728395 0.9755851851851851 638.23313760108 2
-2.5 4.5 -0.004234456678901121 0.005997404812219628 0.96080987654321 0.9707474747474748 781.8988370575661 2
-2.25 4.5 -0.004529863196529862 -0.0015360545730916098 0.9771851851851853 0.9722849002849002 961.398394074903 2
-2.0 4.5 -0.0037284692099506913 -0.0026779371964557137 0.9691005291005291 0.971506172839506 1147.5566367898475 2
-1.75 4.5 0.0024228673117561964 0.005828346865383903 0.983133903133903 0.9843555555555555 1374.230299905112 2
-1.5 4.5 0.0031234197160123107 0.0029757164571979377 0.9844232804232804 0.9823492063492063 1630.706795040116 2
-1.25 4.5 -0.00671219367515664 0.015767767767767765 0.9849572649572649 0.986962962962963 1947.2431857639065 2
-1.0 4.5 0.012700404107811512 0.021017461906350794 0.9892148148148149 0.9860056980056982 2362.011344686968 2
-2.75 3.0 -0.0019073888703518358 -0.00040603566529492496 0.6858666666666666 0.694131054131054 152.55455359060957 2
-2.5 3.0 -0.00045764282801319546 0.0008242316390464538 0.6684573268921096 0.6748821548821549 187.64107157158818 2
-2.25 3.0 -0.0008960071182293408 0.003583138694249805 0.7165603864734299 0.7105185185185187 231.21931159178013 2
-2.0 3.0 -0.006406702999295596 -0.0018089200311422536 0.7475851851851852 0.7458126361655772 283.198494351887 2
-1.75 3.0 -0.0012525117710302915 0.005204315426537647 0.7490074074074076 0.7419130434782609 338.0318202148442 2
-1.5 3.0 -0.004633077521966416 0.0032746820894969052 0.7369512670565301 0.732082304526749 401.9296666323451 2
-1.25 3.0 -0.0010496422348274235 0.0036691506321135997 0.7237821350762529 0.7272679738562091 474.3647779348735 2
-1.0 3.0 0.0005661958254550883 0.006554406258109961 0.74238683127572 0.7454814814814816 558.5830375614394 2
-0.75 3.0 0.001423942460979494 0.006191376561746934 0.7393986928104574 0.7366448801742919 651.8344397236602 2
-0.5 3.0 -0.017186668149631115 0.009698290883476068 0.7707744107744108 0.7553131313131313 762.5149114388503 2
-0.25 3.0 -0.006172987802617445 -0.00765773180587995 0.8045925925925926 0.8124444444444445 893.7045834738136 2
-2.75 03.05 -0.00015274533793052314 0.0018717977236495742 0.7077107583774251 0.7017912457912459 160.27683238093675 2
-2.5 03.05 -0.003212990768546325 0.0035155155155155143 0.7101037037037036 0.7099917695473251 197.20794815385725 2
-2.25 03.05 -0.0058793608423238055 0.00281140399658918 0.7390335097001764 0.7467851851851852 242.96089846848457 2
-2.0 03.05 -0.004142512883253626 0.0005644162681199736 0.7326090534979425 0.7325679012345679 293.5389012610139 2
-1.75 03.05 -0.006156378600823046 0.00281792904015126 0.775179487179487 0.7696374269005848 354.66428202612934 2
-1.5 03.05 -0.0044735105475846235 0.0025848070292514695 0.7669037037037036 0.7734222222222222 422.1859979744205 2
-1.25 03.05 0.0003585808030252441 0.0010626923219515785 0.7507724867724868 0.7527195767195767 495.68831248428535 2
-1.0 03.05 0.0029015682349015706 0.010707299892485075 0.7744107744107744 0.7810041152263374 585.8354357729978 2
-0.75 03.05 0.0044895265636006355 -0.0002470618766915121 0.7818518518518518 0.779005291005291 683.7904538631726 2
-0.5 03.05 0.0020195009824639427 0.012205093982871756 0.801050505050505 0.8025481481481481 801.3262588207538 2
-0.25 03.05 -0.04623556890223558 0.01338019500982464 0.8284444444444445 0.837037037037037 943.607321494544 2
-2.75 3.1 -0.0059968116264412525 0.004195899603307011 0.7009210950080514 0.7285079365079364 168.14176232704327 2
-2.5 3.1 -0.0018688317947577226 -0.0003971378786193604 0.7638095238095237 0.750087542087542 208.51881554052852 2
-2.25 3.1 -0.0013248804359915459 0.00016698179661142707 0.764888888888889 0.7551407407407407 253.73567699662607 2
-2.0 3.1 -0.0015841026211396605 0.0013753012271530782 0.7577407407407408 0.7644867724867727 307.75679270428554 2
-1.75 3.1 -0.0038500722945167386 -0.0013889445000556117 0.7722074074074075 0.7746172839506174 372.0061590964014 2
-1.5 3.1 0.0003621399176954741 2.3430838245656753e-05 0.7882139917695474 0.795220611916264 444.9779296553251 2
-1.25 3.1 -0.004831201571942316 0.007709338968598227 0.7901798941798941 0.7946172839506174 522.4305741030154 2
-1.0 3.1 -0.0019939939939939977 0.008828680532384234 0.7959506172839507 0.7939649122807018 613.2775497938228 2
-0.75 3.1 0.0007085604122641134 0.002438883327772214 0.8015185185185185 0.8013234567901236 718.6855423656392 2
